ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph
2023-04-24 07:46:30,28.2,46.0,28,46,57,449,203,141,161,163,12,Kitchen window,H2,XXXX
2023-04-24 07:46:31,28.2,46.1,28,46,56,449,197,140,159,163,12,Kitchen window,H2,XXXX
2023-04-24 07:46:32,28.2,46.0,28,45,55,450,193,140,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:33,28.1,46.0,28,45,55,449,189,139,155,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:34,28.2,46.1,28,46,54,450,186,139,154,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:35,28.2,46.0,28,46,55,449,187,141,154,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:36,28.2,46.0,28,45,54,448,186,140,152,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:37,28.2,46.0,29,46,55,448,186,141,152,160,12,Kitchen window,H2,XXXX
2023-04-24 07:46:39,28.2,46.0,29,46,55,447,185,140,151,160,12,Kitchen window,H2,XXXX
2023-04-24 07:46:40,28.2,46.0,29,46,55,448,186,141,151,160,12,Kitchen window,H2,XXXX
2023-04-24 07:46:41,28.2,46.0,29,45,55,448,189,142,152,160,12,Kitchen window,H2,XXXX
2023-04-24 07:46:42,28.2,46.1,29,45,55,448,191,141,153,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:43,28.2,46.0,28,46,56,449,194,142,153,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:44,28.2,46.1,28,46,56,448,196,141,153,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:45,28.2,46.0,28,46,56,448,197,140,153,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:46,28.2,46.0,28,46,56,448,199,142,154,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:47,28.2,46.0,28,46,56,448,198,140,154,161,12,Kitchen window,H2,XXXX
2023-04-24 07:46:49,28.2,46.1,28,44,55,448,200,141,155,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:50,28.2,46.1,28,44,55,449,200,141,155,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:51,28.2,46.0,28,44,55,449,200,140,155,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:52,28.2,46.0,28,45,56,449,201,142,156,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:53,28.2,46.0,28,46,56,450,201,141,155,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:54,28.2,46.0,28,46,57,450,202,142,156,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:55,28.2,46.0,28,46,57,450,202,141,156,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:56,28.2,46.1,28,46,57,449,202,141,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:58,28.2,46.0,29,47,58,449,202,142,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:46:59,28.2,46.0,29,48,59,449,202,141,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:47:00,28.2,46.0,29,48,59,451,201,141,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:47:01,28.2,46.0,29,48,59,449,202,141,157,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:02,28.2,46.0,29,46,57,450,201,141,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:47:03,28.2,46.0,28,46,55,449,201,142,157,162,12,Kitchen window,H2,XXXX
2023-04-24 07:47:04,28.2,46.0,28,46,56,449,203,141,157,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:05,28.2,46.1,28,45,55,449,204,141,158,162,12,Kitchen window,H2,XXXX
2023-04-24 07:47:06,28.2,46.1,28,45,55,448,205,141,158,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:08,28.2,46.0,28,45,56,449,204,141,159,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:09,28.2,46.0,28,45,55,449,204,141,159,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:10,28.2,46.0,27,45,55,450,205,141,160,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:11,28.2,46.1,27,45,55,450,206,141,160,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:12,28.2,46.1,27,45,55,450,207,142,160,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:13,28.2,46.0,27,45,56,450,207,140,160,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:14,28.2,46.0,28,46,57,450,208,141,161,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:15,28.2,46.1,28,46,56,450,209,141,162,163,12,Kitchen window,H2,XXXX
2023-04-24 07:47:17,28.2,46.1,28,46,56,450,209,141,162,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:18,28.2,46.0,28,46,56,450,210,142,162,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:19,28.2,46.0,28,46,56,450,210,141,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:20,28.2,46.0,28,46,55,450,209,141,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:21,28.2,46.0,28,46,55,450,211,142,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:22,28.2,46.0,28,46,55,450,210,141,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:23,28.2,46.0,28,46,55,450,212,142,164,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:24,28.2,46.0,28,46,55,450,212,142,164,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:26,28.2,46.0,28,45,53,451,211,142,164,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:27,28.2,46.0,28,45,53,451,211,142,164,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:28,28.2,46.0,28,44,53,451,209,141,164,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:29,28.2,46.0,28,44,52,451,210,142,164,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:30,28.2,46.0,27,43,51,451,209,141,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:31,28.2,46.1,27,43,51,450,208,141,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:32,28.2,46.0,27,43,51,450,210,142,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:33,28.2,46.1,27,43,52,450,208,140,163,164,12,Kitchen window,H2,XXXX
2023-04-24 07:47:35,28.2,46.1,27,44,53,450,208,141,162,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:36,28.2,46.0,27,44,53,450,209,142,162,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:37,28.2,46.0,27,44,53,450,209,141,162,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:38,28.2,46.0,27,44,53,450,210,142,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:39,28.2,46.0,27,43,53,451,211,142,163,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:40,28.2,46.0,27,43,53,451,211,142,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:41,28.2,46.0,26,44,56,450,213,142,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:42,28.2,46.0,27,45,56,449,212,141,164,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:43,28.2,46.0,27,45,57,451,213,142,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:45,28.2,46.1,28,46,58,450,214,142,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:46,28.2,46.1,28,47,60,450,214,141,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:47,28.2,46.0,28,47,60,449,215,142,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:48,28.2,46.0,28,47,60,450,214,141,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:49,28.2,46.1,29,48,60,451,214,141,166,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:50,28.2,46.1,29,48,60,450,214,142,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:51,28.2,46.0,28,47,58,450,212,140,165,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:52,28.2,46.1,28,47,58,450,212,142,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:54,28.2,46.0,28,47,58,451,211,142,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:55,28.2,46.0,28,48,59,451,209,141,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:56,28.2,46.0,28,48,59,451,209,142,163,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:57,28.2,46.0,28,48,59,451,208,141,163,165,12,Kitchen window,H2,XXXX
2023-04-24 07:47:58,28.2,46.0,28,48,59,451,208,141,163,166,12,Kitchen window,H2,XXXX
2023-04-24 07:47:59,28.2,46.0,28,48,59,451,209,142,163,166,12,Kitchen window,H2,XXXX
2023-04-24 07:48:00,28.2,46.0,28,47,58,451,208,141,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:48:01,28.2,46.1,28,46,58,450,210,142,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:48:03,28.2,46.0,28,46,57,450,210,142,164,166,12,Kitchen window,H2,XXXX
2023-04-24 07:48:04,28.2,46.0,28,47,58,450,212,142,164,167,12,Kitchen window,H2,XXXX
2023-04-24 07:48:05,28.2,46.0,27,47,57,451,214,142,165,167,12,Kitchen window,H2,XXXX
2023-04-24 07:48:06,28.2,46.0,27,46,57,450,215,141,166,168,12,Kitchen window,H2,XXXX
2023-04-24 07:48:07,28.2,46.0,28,46,57,451,218,143,166,168,12,Kitchen window,H2,XXXX
2023-04-24 07:48:08,28.2,46.0,28,46,57,450,218,142,166,168,12,Kitchen window,H2,XXXX
2023-04-24 07:48:09,28.2,46.0,28,47,57,450,219,142,168,168,12,Kitchen window,H2,XXXX
2023-04-24 07:48:10,28.2,46.0,28,47,57,451,222,143,167,169,12,Kitchen window,H2,XXXX
2023-04-24 07:48:11,28.2,46.0,27,46,56,451,223,142,169,169,12,Kitchen window,H2,XXXX
2023-04-24 07:48:13,28.2,46.0,27,46,56,451,225,142,170,170,12,Kitchen window,H2,XXXX
2023-04-24 07:48:14,28.2,46.0,27,46,56,451,226,142,169,170,12,Kitchen window,H2,XXXX
2023-04-24 07:48:15,28.2,46.0,27,46,56,450,227,142,170,171,12,Kitchen window,H2,XXXX
2023-04-24 07:48:16,28.2,46.0,27,45,55,451,228,143,171,171,12,Kitchen window,H2,XXXX
2023-04-24 07:48:17,28.2,46.0,27,45,55,451,227,142,171,171,12,Kitchen window,H2,XXXX
2023-04-24 07:48:18,28.2,45.9,27,45,55,450,228,143,172,171,12,Kitchen window,H2,XXXX
2023-04-24 07:48:19,28.2,46.0,28,45,55,450,228,142,173,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:20,28.2,46.0,28,45,55,452,227,142,173,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:22,28.2,46.0,28,45,55,452,229,143,174,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:23,28.2,46.0,28,45,55,450,227,142,174,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:24,28.2,46.0,28,45,54,451,229,143,174,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:25,28.2,46.0,28,45,54,451,228,143,174,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:26,28.2,46.0,28,45,54,451,226,142,173,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:27,28.2,46.0,29,44,53,451,226,143,174,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:28,28.2,45.9,29,44,53,451,223,142,173,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:29,28.2,46.0,29,44,53,451,223,141,173,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:31,28.2,46.0,29,44,53,451,221,142,172,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:32,28.2,46.0,29,44,56,451,218,142,171,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:33,28.2,46.0,28,45,56,451,217,142,172,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:34,28.2,45.9,28,45,56,451,217,142,171,172,12,Kitchen window,H2,XXXX
2023-04-24 07:48:35,28.2,46.0,28,46,57,451,222,142,174,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:36,28.2,46.0,28,46,57,451,228,144,175,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:37,28.2,46.0,28,45,56,451,230,143,177,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:38,28.2,46.0,27,45,56,451,230,144,177,174,12,Kitchen window,H2,XXXX
2023-04-24 07:48:40,28.2,46.0,27,45,56,450,228,142,177,174,12,Kitchen window,H2,XXXX
2023-04-24 07:48:41,28.2,46.0,27,44,56,450,225,142,176,174,12,Kitchen window,H2,XXXX
2023-04-24 07:48:42,28.2,46.0,27,44,56,450,224,142,175,174,12,Kitchen window,H2,XXXX
2023-04-24 07:48:43,28.2,46.0,27,44,55,450,224,142,175,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:44,28.2,46.0,27,44,55,450,227,143,176,173,12,Kitchen window,H2,XXXX
2023-04-24 07:48:45,28.2,46.0,27,44,55,450,229,143,177,174,12,Kitchen window,H2,XXXX
2023-04-24 07:48:46,28.2,46.0,28,45,56,451,230,143,177,175,12,Kitchen window,H2,XXXX
2023-04-24 07:48:47,28.2,46.0,28,45,56,451,233,143,178,175,12,Kitchen window,H2,XXXX
2023-04-24 07:48:48,28.2,46.0,28,45,56,450,233,142,179,175,12,Kitchen window,H2,XXXX
2023-04-24 07:48:50,28.2,46.0,28,44,55,451,235,142,181,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:51,28.2,46.0,28,46,56,451,236,143,181,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:52,28.2,46.0,29,46,57,451,235,142,182,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:53,28.2,46.0,29,46,58,451,235,143,182,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:54,28.2,46.0,30,47,58,450,233,141,182,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:55,28.2,46.0,29,46,57,450,233,141,182,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:56,28.2,46.0,29,46,56,450,234,143,183,177,12,Kitchen window,H2,XXXX
2023-04-24 07:48:57,28.2,46.0,29,46,56,449,232,141,183,176,12,Kitchen window,H2,XXXX
2023-04-24 07:48:59,28.2,46.0,29,46,56,450,233,143,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:00,28.2,46.0,29,46,56,450,232,143,183,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:01,28.2,46.0,29,46,56,450,231,142,183,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:02,28.2,46.0,28,45,56,449,233,143,183,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:03,28.2,46.0,28,45,56,450,230,142,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:04,28.2,46.0,28,45,56,450,229,143,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:05,28.2,46.0,28,45,56,450,230,142,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:06,28.2,46.0,28,45,56,450,229,142,181,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:08,28.2,46.0,28,45,56,450,231,143,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:09,28.2,46.0,28,45,56,449,231,142,182,178,12,Kitchen window,H2,XXXX
2023-04-24 07:49:10,28.2,46.0,28,45,56,450,234,144,182,177,12,Kitchen window,H2,XXXX
2023-04-24 07:49:11,28.2,46.0,28,45,56,450,235,143,184,178,12,Kitchen window,H2,XXXX
2023-04-24 07:49:12,28.2,46.0,28,45,55,450,236,143,186,178,12,Kitchen window,H2,XXXX
2023-04-24 07:49:13,28.2,46.0,28,45,55,450,239,144,187,179,12,Kitchen window,H2,XXXX
2023-04-24 07:49:14,28.2,46.0,28,44,54,450,239,143,187,179,12,Kitchen window,H2,XXXX
2023-04-24 07:49:15,28.2,46.0,28,44,54,449,241,143,188,179,12,Kitchen window,H2,XXXX
2023-04-24 07:49:17,28.2,46.0,28,44,53,449,241,143,189,179,12,Kitchen window,H2,XXXX
2023-04-24 07:49:18,28.2,46.0,28,44,53,449,240,142,188,179,12,Kitchen window,H2,XXXX
2023-04-24 07:49:19,28.2,46.0,28,44,53,449,241,143,189,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:20,28.2,46.0,28,44,54,450,241,143,189,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:21,28.2,46.0,28,44,55,450,240,143,190,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:22,28.2,46.0,29,46,57,450,241,143,190,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:23,28.2,46.0,29,47,58,450,239,142,190,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:24,28.2,46.0,29,47,59,449,240,143,190,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:25,28.2,46.0,29,47,60,449,240,142,190,180,12,Kitchen window,H2,XXXX
2023-04-24 07:49:27,28.2,46.0,29,47,58,448,240,142,190,181,12,Kitchen window,H2,XXXX
2023-04-24 07:49:28,28.2,46.0,29,47,58,449,242,143,191,181,12,Kitchen window,H2,XXXX
2023-04-24 07:49:29,28.2,46.0,29,47,58,449,243,142,191,181,12,Kitchen window,H2,XXXX
2023-04-24 07:49:30,28.2,46.0,29,47,58,449,245,143,192,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:31,28.2,46.0,29,47,59,449,248,144,193,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:32,28.2,46.1,29,47,59,449,247,143,194,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:33,28.2,46.0,28,47,59,449,249,143,194,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:35,28.2,46.0,28,47,59,449,247,142,194,183,12,Kitchen window,H2,XXXX
2023-04-24 07:49:36,28.2,46.0,28,47,57,449,245,142,194,183,12,Kitchen window,H2,XXXX
2023-04-24 07:49:37,28.2,46.0,28,47,57,449,243,142,193,183,12,Kitchen window,H2,XXXX
2023-04-24 07:49:38,28.2,46.0,28,45,54,450,241,142,193,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:39,28.2,46.0,28,45,54,449,242,143,193,182,12,Kitchen window,H2,XXXX
2023-04-24 07:49:40,28.2,46.0,28,45,54,449,244,143,193,183,12,Kitchen window,H2,XXXX
2023-04-24 07:49:41,28.2,46.1,27,43,52,449,246,143,195,183,12,Kitchen window,H2,XXXX
2023-04-24 07:49:42,28.2,46.0,27,43,52,449,250,144,197,184,12,Kitchen window,H2,XXXX
2023-04-24 07:49:43,28.2,46.0,27,44,54,449,254,143,199,185,12,Kitchen window,H2,XXXX
2023-04-24 07:49:45,28.2,46.1,28,45,55,449,259,145,200,186,12,Kitchen window,H2,XXXX
2023-04-24 07:49:46,28.2,46.0,28,45,54,448,261,144,203,186,12,Kitchen window,H2,XXXX
2023-04-24 07:49:47,28.2,46.0,28,45,55,449,263,144,204,187,12,Kitchen window,H2,XXXX
2023-04-24 07:49:48,28.2,46.0,28,46,56,449,265,144,204,188,12,Kitchen window,H2,XXXX
2023-04-24 07:49:49,28.2,46.0,28,45,55,449,264,143,204,188,12,Kitchen window,H2,XXXX
2023-04-24 07:49:50,28.2,46.0,27,44,54,449,266,144,205,189,12,Kitchen window,H2,XXXX
2023-04-24 07:49:51,28.2,46.0,27,44,54,449,264,143,206,189,12,Kitchen window,H2,XXXX
2023-04-24 07:49:52,28.2,46.0,28,45,55,448,263,143,205,189,12,Kitchen window,H2,XXXX
2023-04-24 07:49:54,28.2,46.1,28,45,55,449,264,144,205,190,12,Kitchen window,H2,XXXX
2023-04-24 07:49:55,28.2,46.1,28,46,56,449,263,143,206,189,12,Kitchen window,H2,XXXX
2023-04-24 07:49:56,28.2,46.1,28,46,56,448,262,143,207,189,12,Kitchen window,H2,XXXX
2023-04-24 07:49:57,28.2,46.0,28,45,56,448,263,144,206,190,12,Kitchen window,H2,XXXX
2023-04-24 07:49:58,28.2,46.0,28,45,56,447,263,143,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:49:59,28.2,46.1,29,46,57,448,264,144,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:00,28.2,46.0,29,46,57,449,264,143,207,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:01,28.2,46.0,29,46,57,448,264,143,207,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:03,28.2,46.0,29,46,58,449,264,144,208,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:04,28.2,46.1,29,46,58,449,262,141,207,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:05,28.2,46.0,28,46,56,448,261,143,207,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:06,28.2,46.0,28,46,57,448,261,143,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:07,28.2,46.1,28,46,57,449,258,143,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:08,28.2,46.1,28,46,57,449,258,143,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:09,28.2,46.0,28,45,56,449,255,142,206,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:10,28.2,46.0,29,46,56,449,254,142,205,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:11,28.2,46.0,28,45,55,449,253,143,204,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:13,28.2,46.0,28,45,56,449,252,143,203,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:14,28.2,46.0,28,46,58,449,251,143,203,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:15,28.2,46.0,29,47,58,449,249,142,202,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:16,28.2,46.0,29,47,58,449,249,142,201,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:17,28.2,46.0,29,47,58,449,249,143,201,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:18,28.2,46.0,29,46,56,449,247,143,200,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:19,28.2,46.0,29,46,56,448,248,143,200,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:20,28.2,46.0,28,46,56,448,247,142,200,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:22,28.2,46.0,28,46,56,449,249,143,200,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:23,28.2,46.0,28,46,56,449,250,144,200,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:24,28.2,46.0,28,46,56,449,247,142,200,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:25,28.2,46.0,28,46,56,449,246,143,198,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:26,28.2,46.0,28,46,55,448,246,143,198,190,12,Kitchen window,H2,XXXX
2023-04-24 07:50:27,28.2,46.1,28,46,55,448,247,142,198,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:28,28.2,46.0,29,46,55,448,250,143,199,191,12,Kitchen window,H2,XXXX
2023-04-24 07:50:29,28.2,46.0,29,46,55,448,252,142,199,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:31,28.2,46.0,29,46,55,449,253,142,200,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:32,28.2,46.0,29,46,56,449,254,143,200,193,12,Kitchen window,H2,XXXX
2023-04-24 07:50:33,28.2,46.0,29,46,56,449,253,143,199,192,12,Kitchen window,H2,XXXX
2023-04-24 07:50:34,28.2,46.0,29,46,55,450,254,144,199,193,12,Kitchen window,H2,XXXX
2023-04-24 07:50:35,28.2,46.0,30,46,55,450,254,143,200,193,12,Kitchen window,H2,XXXX
2023-04-24 07:50:36,28.2,46.0,30,46,55,450,256,144,201,194,12,Kitchen window,H2,XXXX
2023-04-24 07:50:37,28.2,46.0,30,46,55,450,258,144,202,194,12,Kitchen window,H2,XXXX
2023-04-24 07:50:38,28.2,46.0,29,47,56,450,260,144,203,194,12,Kitchen window,H2,XXXX
2023-04-24 07:50:39,28.2,46.0,29,47,57,450,264,144,205,195,12,Kitchen window,H2,XXXX
2023-04-24 07:50:41,28.2,46.0,29,46,56,449,266,145,205,196,12,Kitchen window,H2,XXXX
2023-04-24 07:50:42,28.2,46.0,29,46,56,449,267,144,207,196,12,Kitchen window,H2,XXXX
2023-04-24 07:50:43,28.2,46.0,29,46,56,449,270,144,208,197,12,Kitchen window,H2,XXXX
2023-04-24 07:50:44,28.2,46.0,29,46,56,449,269,144,208,197,12,Kitchen window,H2,XXXX
2023-04-24 07:50:45,28.2,46.0,29,46,55,449,272,145,210,198,12,Kitchen window,H2,XXXX
2023-04-24 07:50:46,28.2,46.0,29,46,56,449,272,145,211,198,12,Kitchen window,H2,XXXX
2023-04-24 07:50:47,28.2,46.0,28,46,56,449,272,144,212,199,12,Kitchen window,H2,XXXX
2023-04-24 07:50:48,28.2,46.0,28,46,56,450,274,145,213,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:50,28.2,46.0,28,44,55,450,273,144,214,199,12,Kitchen window,H2,XXXX
2023-04-24 07:50:51,28.2,46.0,28,45,56,450,273,146,214,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:52,28.2,46.1,28,45,56,450,273,145,215,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:53,28.2,46.0,28,44,54,450,272,144,215,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:54,28.2,46.0,27,44,55,450,273,145,216,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:55,28.2,46.1,27,45,56,450,271,144,215,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:56,28.2,46.1,27,45,56,449,270,144,215,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:57,28.2,46.0,27,45,56,449,269,144,215,200,12,Kitchen window,H2,XXXX
2023-04-24 07:50:59,28.2,46.0,28,46,56,448,268,144,214,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:00,28.2,46.0,28,46,56,449,268,144,214,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:01,28.2,46.0,28,46,56,449,268,144,213,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:02,28.2,46.0,28,46,56,449,265,143,211,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:03,28.2,46.0,28,46,57,450,263,144,211,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:04,28.2,46.0,28,46,57,449,261,144,210,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:05,28.2,46.0,28,46,57,449,264,144,211,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:06,28.2,46.0,28,47,58,449,267,144,212,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:08,28.2,46.0,28,47,58,449,268,143,212,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:09,28.2,46.0,29,47,60,449,270,144,214,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:10,28.2,46.0,29,47,60,449,270,144,214,202,12,Kitchen window,H2,XXXX
2023-04-24 07:51:11,28.2,46.0,28,47,58,449,272,145,216,202,12,Kitchen window,H2,XXXX
2023-04-24 07:51:12,28.2,46.0,28,47,58,449,272,144,216,202,12,Kitchen window,H2,XXXX
2023-04-24 07:51:13,28.2,46.0,29,47,59,449,270,143,215,202,12,Kitchen window,H2,XXXX
2023-04-24 07:51:14,28.2,46.0,29,47,59,450,268,144,215,201,12,Kitchen window,H2,XXXX
2023-04-24 07:51:15,28.2,46.0,29,47,59,449,264,142,214,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:17,28.2,46.0,29,48,60,449,262,142,212,200,12,Kitchen window,H2,XXXX
2023-04-24 07:51:18,28.2,46.1,30,46,58,448,263,143,213,200,12,Kitchen window,H2,XXXX
